"","pid","Trial","TrialDuration","Block","Device","cost1","qual1","cost2","qual2","Choice"
"378",32,6,2.1977,4,"Smartphone",13,1,15,9,"Option2_label"
"379",32,7,3.3831,4,"Smartphone",11,9,5,1,"Option1_label"
"380",32,8,3.3163,4,"Smartphone",5,1,15,5,"Option1_label"
"381",32,9,3.3664,4,"Smartphone",11,9,7,7,"Option1_label"
"382",32,10,2.8832,4,"Smartphone",7,5,9,9,"Option2_label"
"383",32,11,2.795,4,"Smartphone",15,3,5,1,"Option2_label"
"384",32,12,2.9287,4,"Smartphone",13,5,5,1,"Option1_label"
"385",33,1,4.7287,3,"Smartphone",11,9,9,1,"Option1_label"
"386",33,2,3.9014,3,"Smartphone",5,5,13,7,"Option1_label"
"387",33,3,5.3824,3,"Smartphone",5,5,15,9,"Option1_label"
"388",33,4,7.6791,3,"Smartphone",9,5,15,9,"Option1_label"
"389",33,5,4.8303,3,"Smartphone",5,1,15,3,"Option1_label"
"390",33,6,3.4689,3,"Smartphone",9,9,5,7,"Option1_label"
"391",33,7,6.8294,3,"Smartphone",15,7,7,1,"Option1_label"
"392",33,8,4.8989,3,"Smartphone",11,7,7,1,"Option1_label"
"393",33,9,4.7718,3,"Smartphone",9,7,5,3,"Option1_label"
"394",33,10,7.2849,3,"Smartphone",13,7,9,5,"Option2_label"
"395",33,11,8.9494,3,"Smartphone",9,3,15,9,"Option2_label"
"396",33,12,3.6485,3,"Smartphone",11,1,13,3,"Option2_label"
"397",34,1,5.3954,1,"Smartphone",7,7,15,9,"Option1_label"
"398",34,2,3.9809,1,"Smartphone",9,1,11,5,"Option1_label"
"399",34,3,4.1996,1,"Smartphone",5,1,7,3,"Option2_label"
"400",34,4,3.0149,1,"Smartphone",9,5,5,3,"Option1_label"
"401",34,5,3.0696,1,"Smartphone",5,3,13,9,"Option1_label"
"402",34,6,3.5175,1,"Smartphone",9,3,11,5,"Option2_label"
"403",34,7,3.0029,1,"Smartphone",7,3,11,9,"Option2_label"
"404",34,8,3.1955,1,"Smartphone",13,9,11,1,"Option1_label"
"405",34,9,3.5664,1,"Smartphone",7,1,15,5,"Option2_label"
"406",34,10,3.7842,1,"Smartphone",15,7,9,5,"Option2_label"
"407",34,11,2.9033,1,"Smartphone",15,9,5,5,"Option1_label"
"408",34,12,4.0664,1,"Smartphone",11,1,13,9,"Option2_label"
"409",35,1,7.5676,4,"Smartphone",11,5,13,9,"Option2_label"
"410",35,2,4.9443,4,"Smartphone",5,1,13,7,"Option2_label"
"411",35,3,3.3499,4,"Smartphone",13,1,15,3,"Option2_label"
"412",35,4,4.2315,4,"Smartphone",7,9,5,5,"Option1_label"
"413",35,5,3.7376,4,"Smartphone",9,1,15,9,"Option2_label"
"414",35,6,2.6093,4,"Smartphone",13,1,15,9,"Option1_label"
"415",35,7,4.53,4,"Smartphone",11,9,5,1,"Option1_label"
"416",35,8,3.8671,4,"Smartphone",5,1,15,5,"Option2_label"
"417",35,9,2.4149,4,"Smartphone",11,9,7,7,"Option1_label"
"418",35,10,2.8481,4,"Smartphone",7,5,9,9,"Option2_label"
"419",35,11,5.0997,4,"Smartphone",15,3,5,1,"Option1_label"
"420",35,12,3.3163,4,"Smartphone",13,5,5,1,"Option1_label"
"421",36,1,3.995,3,"Smartphone",11,9,9,1,"Option1_label"
"422",36,2,5.9497,3,"Smartphone",5,5,13,7,"Option1_label"
"423",36,3,8.5665,3,"Smartphone",5,5,15,9,"Option1_label"
"424",36,4,7.583,3,"Smartphone",9,5,15,9,"Option2_label"
"425",36,5,13.747,3,"Smartphone",5,1,15,3,"Option2_label"
"426",36,6,5.1996,3,"Smartphone",9,9,5,7,"Option2_label"
"427",36,7,5.1662,3,"Smartphone",15,7,7,1,"Option1_label"
"428",36,8,3.6662,3,"Smartphone",11,7,7,1,"Option1_label"
"429",36,9,3.3526,3,"Smartphone",9,7,5,3,"Option1_label"
"430",36,10,10.5354,3,"Smartphone",13,7,9,5,"Option2_label"
"431",36,11,6.2328,3,"Smartphone",9,3,15,9,"Option2_label"
"432",36,12,7.2664,3,"Smartphone",11,1,13,3,"Option2_label"
"433",37,1,7.1109,1,"Smartphone",7,7,15,9,"Option1_label"
"434",37,2,6.6518,1,"Smartphone",9,1,11,5,"Option2_label"
"435",37,3,11.0179,1,"Smartphone",5,1,7,3,"Option2_label"
"436",37,4,13.6338,1,"Smartphone",9,5,5,3,"Option2_label"
"437",37,5,26.7284,1,"Smartphone",5,3,13,9,"Option1_label"
"438",37,6,13.3143,1,"Smartphone",9,3,11,5,"Option1_label"
"439",37,7,10.6506,1,"Smartphone",7,3,11,9,"Option2_label"
"440",37,8,9.8373,1,"Smartphone",13,9,11,1,"Option1_label"
"441",37,9,9.2526,1,"Smartphone",7,1,15,5,"Option2_label"
"442",37,10,11.2207,1,"Smartphone",15,7,9,5,"Option2_label"
"443",37,11,9.6665,1,"Smartphone",15,9,5,5,"Option1_label"
"444",37,12,6.0164,1,"Smartphone",11,1,13,9,"Option2_label"
"445",38,1,8.2396,3,"Smartphone",11,9,9,1,"Option1_label"
"446",38,2,8.0303,3,"Smartphone",5,5,13,7,"Option1_label"
"447",38,3,6.3602,3,"Smartphone",5,5,15,9,"Option2_label"
"448",38,4,4.8323,3,"Smartphone",9,5,15,9,"Option1_label"
"449",38,5,4.8998,3,"Smartphone",5,1,15,3,"Option2_label"
"450",38,6,6.2326,3,"Smartphone",9,9,5,7,"Option1_label"
"451",38,7,5.5996,3,"Smartphone",15,7,7,1,"Option1_label"
"452",38,8,4.6163,3,"Smartphone",11,7,7,1,"Option1_label"
"453",38,9,4.9163,3,"Smartphone",9,7,5,3,"Option2_label"
"454",38,10,5.7498,3,"Smartphone",13,7,9,5,"Option1_label"
"455",38,11,5.983,3,"Smartphone",9,3,15,9,"Option2_label"
"456",38,12,5.9831,3,"Smartphone",11,1,13,3,"Option2_label"
"457",39,1,4.8246,4,"Smartphone",11,5,13,9,"Option2_label"
"458",39,2,3.8996,4,"Smartphone",5,1,13,7,"Option2_label"
"459",39,3,3.5454,4,"Smartphone",13,1,15,3,"Option2_label"
"460",39,4,3.4018,4,"Smartphone",7,9,5,5,"Option1_label"
"461",39,5,3.5635,4,"Smartphone",9,1,15,9,"Option2_label"
"462",39,6,3.0645,4,"Smartphone",13,1,15,9,"Option2_label"
"463",39,7,3.3673,4,"Smartphone",11,9,5,1,"Option1_label"
"464",39,8,4.2194,4,"Smartphone",5,1,15,5,"Option1_label"
"465",39,9,2.4164,4,"Smartphone",11,9,7,7,"Option1_label"
"466",39,10,3.2911,4,"Smartphone",7,5,9,9,"Option2_label"
"467",39,11,2.2764,4,"Smartphone",15,3,5,1,"Option2_label"
"468",39,12,4.0831,4,"Smartphone",13,5,5,1,"Option2_label"
"469",40,1,6.176,4,"Smartphone",11,5,13,9,"Option2_label"
"470",40,2,4.7993,4,"Smartphone",5,1,13,7,"Option2_label"
"471",40,3,3.5998,4,"Smartphone",13,1,15,3,"Option2_label"
"472",40,4,5.8681,4,"Smartphone",7,9,5,5,"Option1_label"
"473",40,5,3.2162,4,"Smartphone",9,1,15,9,"Option2_label"
"474",40,6,2.7663,4,"Smartphone",13,1,15,9,"Option2_label"
"475",40,7,2.6831,4,"Smartphone",11,9,5,1,"Option1_label"
"476",40,8,3.5663,4,"Smartphone",5,1,15,5,"Option2_label"
"477",40,9,4.986,4,"Smartphone",11,9,7,7,"Option2_label"
"478",40,10,9.1996,4,"Smartphone",7,5,9,9,"Option2_label"
"479",40,11,6.497,4,"Smartphone",15,3,5,1,"Option1_label"
"480",40,12,2.5835,4,"Smartphone",13,5,5,1,"Option1_label"
